Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT43163,S0018,2024-07-29,Absent,Afternoon,L002
AT43164,S0365,2025-05-01,Sick,Morning,L004
AT43165,S0411,2025-05-06,Sick,Afternoon,L004
AT43166,S0304,2024-10-27,Sick,Morning,L003
AT43167,S0402,2025-03-02,Sick,Night,L001
AT43168,S0169,2024-12-05,Sick,Night,L005
AT43169,S0474,2024-08-13,Absent,Morning,L003
AT43170,S0189,2025-01-23,Leave,Afternoon,L003
AT43171,S0291,2025-02-07,Sick,Afternoon,L005
AT43172,S0194,2025-02-27,Sick,Night,L005
AT43173,S0287,2024-05-26,Leave,Morning,L003
AT43174,S0264,2024-11-29,Present,Morning,L003
AT43175,S0086,2025-04-14,Absent,Afternoon,L005
AT43176,S0478,2025-02-20,Present,Morning,L005
AT43177,S0001,2024-09-29,Leave,Morning,L005
AT43178,S0399,2024-08-01,Sick,Afternoon,L002
AT43179,S0441,2024-11-11,Sick,Morning,L002
AT43180,S0332,2025-03-15,Absent,Morning,L003
AT43181,S0357,2024-09-05,Absent,Morning,L003
AT43182,S0438,2024-12-11,Sick,Afternoon,L002
AT43183,S0012,2024-12-21,Leave,Night,L002
AT43184,S0196,2024-07-15,Present,Night,L003
AT43185,S0343,2025-02-01,Leave,Night,L004
AT43186,S0289,2025-02-08,Leave,Morning,L005
AT43187,S0211,2024-10-25,Sick,Afternoon,L001
AT43188,S0160,2024-12-15,Absent,Afternoon,L001
AT43189,S0285,2024-07-08,Absent,Morning,L004
AT43190,S0360,2024-08-04,Present,Morning,L002
AT43191,S0195,2024-08-15,Sick,Morning,L005
AT43192,S0250,2025-03-03,Present,Night,L004
AT43193,S0439,2025-05-04,Absent,Night,L005
AT43194,S0374,2025-04-11,Sick,Morning,L004
AT43195,S0121,2024-07-05,Leave,Night,L001
AT43196,S0494,2025-05-11,Leave,Afternoon,L001
AT43197,S0198,2024-08-03,Absent,Night,L001
AT43198,S0445,2024-09-22,Present,Afternoon,L004
AT43199,S0299,2024-10-08,Sick,Afternoon,L001
AT43200,S0157,2025-04-05,Sick,Morning,L005
AT43201,S0289,2025-01-12,Leave,Afternoon,L004
AT43202,S0265,2024-09-27,Present,Morning,L004
AT43203,S0241,2024-10-15,Present,Morning,L002
AT43204,S0239,2025-02-04,Leave,Afternoon,L002
AT43205,S0458,2024-07-19,Sick,Night,L002
AT43206,S0446,2025-05-15,Present,Night,L005
AT43207,S0427,2025-03-13,Absent,Night,L005
AT43208,S0317,2025-05-24,Sick,Night,L002
AT43209,S0333,2025-01-13,Sick,Afternoon,L001
AT43210,S0015,2024-08-03,Leave,Morning,L003
AT43211,S0283,2024-10-19,Leave,Afternoon,L002
AT43212,S0096,2025-05-24,Absent,Morning,L001
AT43213,S0392,2024-08-30,Leave,Morning,L005
AT43214,S0327,2025-02-16,Sick,Night,L001
AT43215,S0037,2024-05-26,Present,Afternoon,L001
AT43216,S0498,2024-07-01,Present,Afternoon,L005
AT43217,S0364,2025-01-13,Absent,Afternoon,L001
AT43218,S0022,2024-06-30,Absent,Afternoon,L001
AT43219,S0336,2024-11-24,Sick,Morning,L001
AT43220,S0246,2024-07-30,Leave,Morning,L005
AT43221,S0242,2024-08-08,Sick,Night,L005
AT43222,S0048,2025-01-18,Present,Night,L001
AT43223,S0200,2025-01-10,Absent,Afternoon,L005
AT43224,S0143,2024-06-16,Absent,Morning,L001
AT43225,S0290,2025-02-07,Leave,Night,L001
AT43226,S0221,2024-08-23,Leave,Morning,L003
AT43227,S0444,2024-06-13,Absent,Night,L004
AT43228,S0064,2025-04-22,Sick,Morning,L003
AT43229,S0413,2024-07-12,Absent,Morning,L003
AT43230,S0364,2025-03-13,Present,Morning,L002
AT43231,S0227,2025-03-12,Present,Night,L004
AT43232,S0138,2025-04-25,Present,Night,L002
AT43233,S0267,2024-07-27,Leave,Morning,L003
AT43234,S0426,2025-04-07,Absent,Morning,L004
AT43235,S0340,2024-08-03,Present,Morning,L001
AT43236,S0358,2024-11-17,Sick,Morning,L001
AT43237,S0065,2024-08-21,Absent,Night,L004
AT43238,S0109,2025-05-03,Absent,Morning,L003
AT43239,S0288,2024-08-03,Absent,Morning,L003
AT43240,S0427,2024-09-16,Present,Morning,L003
AT43241,S0037,2024-12-19,Absent,Afternoon,L001
AT43242,S0089,2025-01-01,Leave,Afternoon,L004
AT43243,S0425,2025-01-07,Absent,Night,L001
AT43244,S0069,2024-06-05,Present,Afternoon,L003
AT43245,S0141,2024-08-17,Leave,Afternoon,L004
AT43246,S0101,2024-06-16,Absent,Night,L002
AT43247,S0313,2024-08-07,Present,Night,L003
AT43248,S0264,2025-01-23,Absent,Night,L003
AT43249,S0281,2024-09-25,Absent,Afternoon,L001
AT43250,S0463,2025-05-26,Sick,Morning,L002
AT43251,S0159,2025-05-15,Present,Night,L005
AT43252,S0362,2024-07-16,Leave,Afternoon,L004
AT43253,S0410,2024-09-02,Absent,Afternoon,L001
AT43254,S0066,2024-07-03,Present,Night,L005
AT43255,S0436,2024-10-19,Sick,Afternoon,L003
AT43256,S0039,2025-03-24,Sick,Morning,L003
AT43257,S0450,2024-10-13,Present,Morning,L003
AT43258,S0155,2024-12-11,Leave,Night,L001
AT43259,S0033,2024-08-17,Sick,Morning,L004
AT43260,S0299,2024-09-23,Present,Morning,L002
AT43261,S0034,2024-07-11,Absent,Night,L002
AT43262,S0499,2024-10-08,Sick,Morning,L004
AT43263,S0459,2025-03-14,Present,Night,L004
AT43264,S0032,2024-12-15,Present,Morning,L003
AT43265,S0368,2025-04-27,Sick,Night,L005
AT43266,S0009,2024-11-10,Absent,Night,L003
AT43267,S0235,2024-06-01,Absent,Morning,L001
AT43268,S0085,2024-10-22,Sick,Afternoon,L002
AT43269,S0430,2024-06-22,Present,Morning,L003
AT43270,S0324,2024-11-07,Absent,Night,L001
AT43271,S0158,2025-04-06,Sick,Afternoon,L003
AT43272,S0464,2024-12-21,Sick,Afternoon,L005
AT43273,S0287,2025-02-09,Sick,Night,L001
AT43274,S0365,2024-06-03,Absent,Morning,L005
AT43275,S0286,2025-03-31,Leave,Night,L004
AT43276,S0244,2024-10-09,Leave,Morning,L002
AT43277,S0079,2025-01-28,Sick,Night,L004
AT43278,S0065,2024-08-26,Present,Afternoon,L001
AT43279,S0395,2024-08-23,Absent,Night,L002
AT43280,S0105,2025-01-18,Present,Morning,L001
AT43281,S0316,2024-11-21,Sick,Night,L005
AT43282,S0462,2024-08-11,Absent,Morning,L004
AT43283,S0109,2025-03-16,Sick,Morning,L001
AT43284,S0198,2025-01-24,Present,Afternoon,L004
AT43285,S0237,2025-02-13,Present,Night,L002
AT43286,S0023,2024-12-25,Sick,Afternoon,L001
AT43287,S0234,2025-05-24,Sick,Night,L004
AT43288,S0460,2024-09-29,Sick,Morning,L005
AT43289,S0476,2024-09-18,Leave,Night,L001
AT43290,S0321,2024-07-10,Present,Night,L002
AT43291,S0446,2025-03-10,Leave,Afternoon,L004
AT43292,S0001,2024-08-27,Leave,Morning,L004
AT43293,S0440,2024-07-30,Present,Morning,L002
AT43294,S0150,2025-05-18,Absent,Afternoon,L003
AT43295,S0003,2024-07-29,Leave,Afternoon,L005
AT43296,S0158,2025-03-29,Present,Afternoon,L004
AT43297,S0299,2024-11-29,Absent,Night,L001
AT43298,S0323,2024-12-11,Leave,Morning,L004
AT43299,S0135,2024-08-09,Absent,Morning,L002
AT43300,S0500,2025-04-04,Absent,Night,L005
AT43301,S0449,2024-08-14,Leave,Afternoon,L004
AT43302,S0189,2024-07-16,Absent,Afternoon,L001
AT43303,S0038,2025-01-12,Leave,Night,L005
AT43304,S0175,2024-10-09,Sick,Afternoon,L005
AT43305,S0195,2024-11-30,Sick,Night,L001
AT43306,S0174,2024-06-21,Present,Afternoon,L002
AT43307,S0204,2025-02-05,Leave,Night,L004
AT43308,S0316,2024-07-07,Sick,Night,L001
AT43309,S0146,2024-08-02,Sick,Morning,L004
AT43310,S0399,2024-12-22,Leave,Night,L001
AT43311,S0166,2024-08-17,Absent,Morning,L004
AT43312,S0240,2024-08-22,Leave,Afternoon,L001
AT43313,S0061,2024-08-14,Absent,Night,L005
AT43314,S0167,2025-03-06,Present,Morning,L002
AT43315,S0305,2024-07-23,Leave,Afternoon,L002
AT43316,S0411,2024-05-29,Leave,Afternoon,L003
AT43317,S0427,2024-06-27,Leave,Night,L004
AT43318,S0421,2024-06-05,Absent,Afternoon,L004
AT43319,S0328,2024-10-30,Leave,Afternoon,L002
AT43320,S0463,2024-06-18,Leave,Afternoon,L002
AT43321,S0311,2024-12-24,Sick,Afternoon,L004
AT43322,S0371,2024-08-15,Sick,Morning,L005
AT43323,S0119,2025-02-20,Sick,Afternoon,L001
AT43324,S0458,2025-04-09,Present,Night,L004
AT43325,S0097,2025-03-28,Leave,Night,L005
AT43326,S0118,2024-10-10,Leave,Afternoon,L005
AT43327,S0046,2024-09-29,Present,Afternoon,L002
AT43328,S0491,2024-09-02,Absent,Afternoon,L004
AT43329,S0446,2024-10-22,Present,Afternoon,L001
AT43330,S0048,2024-08-23,Leave,Afternoon,L002
AT43331,S0114,2024-11-25,Leave,Afternoon,L001
AT43332,S0270,2025-02-11,Sick,Night,L002
AT43333,S0419,2024-05-28,Sick,Afternoon,L004
AT43334,S0237,2024-12-23,Present,Morning,L003
AT43335,S0114,2025-03-08,Present,Night,L003
AT43336,S0349,2024-08-19,Present,Afternoon,L003
AT43337,S0131,2024-06-10,Present,Afternoon,L003
AT43338,S0388,2024-09-14,Present,Morning,L003
AT43339,S0029,2025-05-13,Absent,Morning,L005
AT43340,S0107,2024-10-05,Present,Night,L004
AT43341,S0395,2025-04-27,Absent,Night,L003
AT43342,S0050,2024-08-30,Leave,Morning,L003
AT43343,S0217,2024-10-21,Absent,Morning,L002
AT43344,S0140,2024-08-21,Present,Morning,L003
AT43345,S0382,2024-10-25,Leave,Afternoon,L002
AT43346,S0076,2025-03-03,Sick,Morning,L002
AT43347,S0396,2025-03-23,Absent,Morning,L003
AT43348,S0498,2024-05-31,Leave,Morning,L003
AT43349,S0187,2025-03-16,Present,Night,L004
AT43350,S0482,2024-09-29,Present,Night,L001
AT43351,S0488,2024-07-16,Present,Morning,L005
AT43352,S0305,2025-01-04,Sick,Afternoon,L002
AT43353,S0139,2025-01-11,Present,Night,L005
AT43354,S0389,2025-05-13,Absent,Morning,L004
AT43355,S0118,2024-11-09,Sick,Afternoon,L001
AT43356,S0243,2025-03-04,Leave,Afternoon,L001
AT43357,S0451,2024-07-20,Present,Night,L004
AT43358,S0240,2024-11-28,Present,Afternoon,L004
AT43359,S0337,2024-10-03,Leave,Night,L005
AT43360,S0080,2024-08-29,Sick,Afternoon,L004
AT43361,S0024,2024-08-14,Absent,Afternoon,L001
AT43362,S0145,2025-02-21,Absent,Afternoon,L003
AT43363,S0142,2024-10-26,Leave,Morning,L003
AT43364,S0026,2025-01-06,Leave,Morning,L005
AT43365,S0341,2024-07-22,Present,Morning,L005
AT43366,S0088,2024-09-17,Present,Afternoon,L003
AT43367,S0130,2024-09-27,Absent,Morning,L005
AT43368,S0411,2024-07-12,Leave,Afternoon,L003
AT43369,S0120,2025-02-20,Leave,Morning,L003
AT43370,S0168,2025-05-25,Leave,Afternoon,L001
AT43371,S0108,2024-06-08,Sick,Morning,L005
AT43372,S0045,2024-08-17,Leave,Morning,L004
AT43373,S0150,2024-09-05,Present,Morning,L004
AT43374,S0345,2025-03-24,Present,Night,L004
AT43375,S0046,2024-09-29,Leave,Morning,L005
AT43376,S0168,2025-04-06,Present,Night,L003
AT43377,S0412,2024-08-23,Leave,Afternoon,L001
AT43378,S0189,2024-07-28,Leave,Morning,L004
AT43379,S0422,2025-02-24,Sick,Night,L005
AT43380,S0223,2025-03-16,Present,Morning,L004
AT43381,S0313,2025-02-08,Absent,Morning,L005
AT43382,S0043,2024-12-01,Absent,Afternoon,L004
AT43383,S0442,2024-10-04,Sick,Afternoon,L002
AT43384,S0452,2025-05-21,Leave,Morning,L003
AT43385,S0386,2024-06-30,Leave,Night,L001
AT43386,S0175,2025-05-09,Leave,Morning,L001
AT43387,S0100,2025-03-02,Present,Night,L003
AT43388,S0064,2025-03-01,Sick,Afternoon,L002
AT43389,S0319,2025-05-11,Leave,Afternoon,L001
AT43390,S0276,2024-12-02,Leave,Morning,L004
AT43391,S0183,2024-08-29,Leave,Night,L004
AT43392,S0406,2024-11-17,Present,Night,L005
AT43393,S0500,2025-01-12,Absent,Morning,L005
AT43394,S0314,2025-03-20,Absent,Night,L004
AT43395,S0409,2024-11-26,Leave,Night,L004
AT43396,S0133,2024-07-23,Absent,Morning,L004
AT43397,S0193,2024-07-20,Present,Afternoon,L005
AT43398,S0143,2025-01-07,Leave,Morning,L005
AT43399,S0207,2024-05-27,Absent,Afternoon,L005
AT43400,S0260,2025-02-13,Absent,Night,L002
AT43401,S0248,2024-10-09,Absent,Night,L003
AT43402,S0110,2024-08-06,Leave,Morning,L003
AT43403,S0166,2025-04-12,Sick,Morning,L003
AT43404,S0108,2025-02-13,Leave,Afternoon,L001
AT43405,S0215,2024-10-26,Present,Morning,L003
AT43406,S0423,2024-10-30,Present,Morning,L003
AT43407,S0490,2025-01-23,Leave,Morning,L004
AT43408,S0362,2024-07-30,Leave,Afternoon,L005
AT43409,S0446,2025-02-19,Sick,Night,L005
AT43410,S0025,2024-08-17,Absent,Night,L005
AT43411,S0206,2024-08-31,Leave,Night,L003
AT43412,S0363,2024-06-15,Sick,Morning,L002
AT43413,S0253,2025-03-20,Absent,Morning,L003
AT43414,S0214,2025-05-06,Leave,Morning,L002
AT43415,S0480,2025-02-08,Absent,Afternoon,L001
AT43416,S0152,2025-02-16,Absent,Afternoon,L002
AT43417,S0394,2024-08-22,Absent,Afternoon,L001
AT43418,S0130,2025-03-04,Leave,Night,L005
AT43419,S0389,2025-04-06,Leave,Morning,L001
AT43420,S0218,2025-03-17,Absent,Night,L004
AT43421,S0099,2024-06-09,Absent,Afternoon,L005
AT43422,S0299,2024-11-12,Sick,Afternoon,L004
AT43423,S0113,2024-06-04,Absent,Morning,L001
AT43424,S0494,2024-12-26,Leave,Morning,L005
AT43425,S0198,2024-06-10,Leave,Morning,L004
AT43426,S0272,2024-09-28,Sick,Night,L005
AT43427,S0490,2025-04-24,Present,Afternoon,L002
AT43428,S0373,2024-09-05,Absent,Afternoon,L001
AT43429,S0373,2025-05-02,Absent,Morning,L003
AT43430,S0217,2025-03-02,Present,Morning,L001
AT43431,S0420,2024-10-25,Leave,Night,L004
AT43432,S0430,2024-08-29,Present,Afternoon,L003
AT43433,S0010,2025-01-19,Sick,Afternoon,L002
AT43434,S0465,2025-03-20,Leave,Morning,L004
AT43435,S0285,2024-05-29,Leave,Morning,L003
AT43436,S0349,2024-08-17,Absent,Morning,L002
AT43437,S0062,2025-01-23,Absent,Afternoon,L002
AT43438,S0024,2024-12-16,Absent,Morning,L005
AT43439,S0182,2024-06-24,Present,Afternoon,L004
AT43440,S0461,2024-11-14,Sick,Night,L004
AT43441,S0039,2025-01-24,Leave,Morning,L002
AT43442,S0096,2025-02-10,Absent,Afternoon,L001
AT43443,S0436,2024-09-27,Present,Night,L002
AT43444,S0135,2025-05-09,Absent,Afternoon,L004
AT43445,S0021,2025-04-30,Sick,Night,L002
AT43446,S0098,2025-01-20,Sick,Morning,L003
AT43447,S0459,2024-11-16,Leave,Afternoon,L003
AT43448,S0447,2024-10-26,Present,Afternoon,L003
AT43449,S0101,2025-02-06,Sick,Night,L004
AT43450,S0056,2025-02-12,Absent,Afternoon,L004
AT43451,S0074,2025-05-13,Present,Morning,L002
AT43452,S0277,2024-11-03,Absent,Morning,L001
AT43453,S0476,2024-09-25,Sick,Morning,L004
AT43454,S0295,2024-09-30,Leave,Afternoon,L004
AT43455,S0055,2025-04-20,Absent,Afternoon,L003
AT43456,S0284,2024-12-02,Leave,Morning,L004
AT43457,S0394,2025-02-08,Leave,Morning,L004
AT43458,S0317,2025-01-29,Sick,Afternoon,L004
AT43459,S0048,2025-03-13,Sick,Afternoon,L001
AT43460,S0214,2024-08-05,Leave,Morning,L001
AT43461,S0179,2025-03-04,Absent,Morning,L002
AT43462,S0177,2024-11-22,Leave,Morning,L001
AT43463,S0116,2024-10-14,Sick,Morning,L005
AT43464,S0071,2024-09-29,Present,Night,L001
AT43465,S0421,2024-05-28,Absent,Morning,L003
AT43466,S0255,2024-08-03,Sick,Morning,L001
AT43467,S0349,2024-06-05,Leave,Night,L005
AT43468,S0304,2024-12-17,Absent,Afternoon,L005
AT43469,S0116,2024-05-28,Leave,Afternoon,L002
AT43470,S0110,2024-08-23,Absent,Morning,L001
AT43471,S0151,2025-02-04,Sick,Morning,L001
AT43472,S0414,2024-10-26,Leave,Morning,L003
AT43473,S0171,2024-07-09,Sick,Morning,L003
AT43474,S0213,2025-04-21,Sick,Night,L001
AT43475,S0152,2025-03-03,Leave,Morning,L003
AT43476,S0394,2024-12-07,Leave,Afternoon,L001
AT43477,S0313,2025-04-21,Present,Afternoon,L002
AT43478,S0242,2024-06-29,Leave,Night,L004
AT43479,S0301,2025-05-16,Sick,Night,L004
AT43480,S0124,2024-09-08,Sick,Afternoon,L002
AT43481,S0349,2024-07-10,Present,Morning,L003
AT43482,S0234,2025-03-16,Present,Morning,L005
AT43483,S0311,2024-08-27,Present,Night,L003
AT43484,S0366,2024-08-19,Absent,Afternoon,L003
AT43485,S0497,2024-07-14,Sick,Night,L003
AT43486,S0154,2025-05-12,Absent,Morning,L002
AT43487,S0367,2024-11-06,Present,Morning,L003
AT43488,S0148,2024-07-24,Leave,Night,L002
AT43489,S0181,2024-08-09,Absent,Morning,L005
AT43490,S0246,2024-07-03,Present,Morning,L005
AT43491,S0465,2025-01-22,Leave,Morning,L003
AT43492,S0161,2024-07-19,Absent,Morning,L003
AT43493,S0242,2024-12-04,Leave,Night,L003
AT43494,S0280,2024-11-09,Sick,Afternoon,L003
AT43495,S0386,2025-01-15,Leave,Morning,L005
AT43496,S0146,2024-07-02,Sick,Night,L003
AT43497,S0266,2025-01-09,Absent,Night,L001
AT43498,S0479,2024-10-07,Leave,Morning,L002
AT43499,S0474,2024-09-01,Present,Morning,L005
AT43500,S0316,2024-06-24,Sick,Night,L002
AT43501,S0364,2025-03-28,Leave,Morning,L005
AT43502,S0316,2024-11-01,Sick,Night,L003
AT43503,S0094,2024-06-24,Leave,Afternoon,L004
AT43504,S0439,2024-07-07,Absent,Morning,L001
AT43505,S0319,2024-07-13,Sick,Night,L004
AT43506,S0112,2024-06-20,Absent,Afternoon,L001
AT43507,S0353,2024-09-29,Present,Morning,L003
AT43508,S0130,2024-09-26,Sick,Afternoon,L004
AT43509,S0113,2024-09-03,Present,Afternoon,L003
AT43510,S0118,2025-04-29,Sick,Morning,L002
AT43511,S0203,2024-07-14,Present,Morning,L003
AT43512,S0406,2025-01-29,Present,Afternoon,L004
AT43513,S0088,2025-02-08,Present,Night,L002
AT43514,S0459,2024-09-13,Leave,Night,L002
AT43515,S0320,2025-02-24,Sick,Afternoon,L004
AT43516,S0090,2024-11-07,Leave,Afternoon,L003
AT43517,S0025,2025-02-11,Leave,Afternoon,L005
AT43518,S0002,2024-12-07,Present,Afternoon,L003
AT43519,S0467,2024-06-16,Present,Afternoon,L002
AT43520,S0309,2024-08-12,Sick,Morning,L002
AT43521,S0404,2024-09-04,Sick,Night,L003
AT43522,S0002,2025-03-16,Sick,Night,L005
AT43523,S0405,2024-09-16,Leave,Afternoon,L001
AT43524,S0063,2024-08-31,Leave,Afternoon,L005
AT43525,S0169,2024-06-29,Sick,Morning,L005
AT43526,S0187,2024-10-14,Present,Afternoon,L003
AT43527,S0289,2024-11-18,Absent,Morning,L005
AT43528,S0407,2025-01-16,Absent,Night,L004
AT43529,S0158,2025-03-28,Absent,Morning,L005
AT43530,S0054,2024-07-03,Present,Morning,L002
AT43531,S0150,2025-03-10,Leave,Afternoon,L005
AT43532,S0211,2024-11-27,Sick,Night,L004
AT43533,S0335,2024-10-21,Leave,Afternoon,L003
AT43534,S0259,2025-05-06,Present,Morning,L005
AT43535,S0227,2024-08-24,Absent,Afternoon,L001
AT43536,S0089,2025-03-15,Absent,Night,L005
AT43537,S0060,2024-10-10,Leave,Afternoon,L001
AT43538,S0419,2025-03-19,Leave,Afternoon,L003
AT43539,S0357,2025-02-04,Present,Night,L003
AT43540,S0412,2024-11-27,Leave,Night,L004
AT43541,S0479,2025-01-22,Present,Afternoon,L005
AT43542,S0282,2024-08-01,Present,Afternoon,L002
AT43543,S0207,2025-03-23,Leave,Night,L005
AT43544,S0169,2024-09-23,Present,Afternoon,L002
AT43545,S0057,2025-02-27,Present,Afternoon,L003
AT43546,S0228,2024-06-17,Sick,Morning,L003
AT43547,S0260,2024-08-31,Present,Afternoon,L003
AT43548,S0196,2024-08-23,Absent,Morning,L005
AT43549,S0322,2024-08-06,Present,Morning,L005
AT43550,S0055,2024-12-05,Leave,Morning,L002
AT43551,S0462,2025-03-22,Sick,Afternoon,L001
AT43552,S0029,2025-01-15,Absent,Morning,L001
AT43553,S0281,2025-03-19,Sick,Afternoon,L002
AT43554,S0473,2024-08-19,Sick,Night,L003
AT43555,S0196,2025-01-01,Leave,Morning,L003
AT43556,S0139,2024-12-31,Present,Night,L004
AT43557,S0398,2024-06-17,Absent,Night,L002
AT43558,S0301,2025-01-29,Absent,Morning,L004
AT43559,S0106,2024-11-07,Sick,Afternoon,L001
AT43560,S0356,2025-04-29,Present,Night,L002
AT43561,S0019,2024-08-23,Leave,Afternoon,L003
AT43562,S0144,2024-11-11,Present,Night,L002
AT43563,S0393,2024-11-05,Sick,Night,L005
AT43564,S0108,2024-10-10,Present,Morning,L004
AT43565,S0110,2025-03-17,Absent,Morning,L003
AT43566,S0052,2025-03-29,Present,Night,L002
AT43567,S0158,2025-01-11,Leave,Night,L003
AT43568,S0098,2024-12-11,Present,Night,L003
AT43569,S0373,2024-12-21,Sick,Night,L002
AT43570,S0339,2025-05-10,Sick,Morning,L003
AT43571,S0107,2024-08-25,Absent,Morning,L002
AT43572,S0247,2024-09-10,Absent,Night,L005
AT43573,S0020,2025-01-04,Leave,Morning,L005
AT43574,S0450,2024-07-05,Absent,Morning,L004
AT43575,S0418,2025-01-15,Present,Night,L005
AT43576,S0240,2025-01-19,Sick,Afternoon,L002
AT43577,S0029,2024-07-20,Absent,Morning,L004
AT43578,S0323,2024-11-01,Sick,Afternoon,L002
AT43579,S0361,2024-09-29,Sick,Night,L003
AT43580,S0012,2024-09-14,Absent,Afternoon,L004
AT43581,S0499,2024-09-29,Sick,Afternoon,L001
AT43582,S0322,2025-01-03,Leave,Afternoon,L004
AT43583,S0395,2025-03-02,Leave,Afternoon,L002
AT43584,S0010,2025-01-14,Present,Night,L001
AT43585,S0439,2024-06-21,Leave,Night,L001
AT43586,S0109,2024-11-12,Leave,Afternoon,L004
AT43587,S0153,2025-03-13,Absent,Afternoon,L001
AT43588,S0198,2024-08-10,Absent,Afternoon,L001
AT43589,S0163,2025-02-19,Sick,Night,L003
AT43590,S0007,2025-05-23,Leave,Afternoon,L002
AT43591,S0037,2024-10-22,Absent,Night,L001
AT43592,S0091,2025-01-17,Absent,Afternoon,L004
AT43593,S0442,2024-12-21,Leave,Morning,L001
AT43594,S0474,2024-11-28,Sick,Morning,L004
AT43595,S0283,2024-06-18,Leave,Morning,L002
AT43596,S0279,2025-02-16,Leave,Night,L002
AT43597,S0428,2024-08-21,Leave,Afternoon,L002
AT43598,S0456,2025-01-24,Present,Night,L004
AT43599,S0016,2024-09-21,Sick,Night,L002
AT43600,S0131,2025-04-10,Leave,Afternoon,L005
AT43601,S0337,2024-09-06,Leave,Morning,L004
AT43602,S0489,2024-07-08,Sick,Night,L003
AT43603,S0083,2025-04-04,Leave,Morning,L003
AT43604,S0146,2024-09-26,Leave,Morning,L005
AT43605,S0275,2024-07-29,Absent,Afternoon,L001
AT43606,S0120,2025-01-23,Sick,Night,L004
AT43607,S0314,2024-08-14,Sick,Morning,L004
AT43608,S0331,2024-10-08,Absent,Night,L001
AT43609,S0008,2025-05-18,Leave,Morning,L005
AT43610,S0096,2024-12-15,Sick,Night,L001
AT43611,S0117,2025-01-17,Present,Afternoon,L002
AT43612,S0158,2025-05-07,Present,Night,L001
AT43613,S0299,2024-08-14,Present,Afternoon,L005
AT43614,S0441,2025-02-27,Sick,Night,L003
AT43615,S0137,2024-09-17,Absent,Afternoon,L003
AT43616,S0481,2024-10-28,Absent,Night,L004
AT43617,S0256,2025-04-11,Leave,Afternoon,L005
AT43618,S0405,2024-08-21,Present,Morning,L005
AT43619,S0401,2024-07-11,Leave,Night,L002
AT43620,S0131,2025-01-02,Sick,Afternoon,L004
AT43621,S0082,2024-08-30,Leave,Night,L004
AT43622,S0104,2025-03-26,Present,Afternoon,L001
AT43623,S0135,2024-10-15,Sick,Morning,L002
AT43624,S0024,2025-02-24,Absent,Night,L001
AT43625,S0222,2024-12-08,Present,Afternoon,L003
AT43626,S0091,2024-08-10,Absent,Night,L005
AT43627,S0033,2024-12-02,Sick,Morning,L004
AT43628,S0156,2024-06-08,Absent,Afternoon,L003
AT43629,S0049,2024-10-26,Present,Morning,L001
AT43630,S0319,2024-06-16,Leave,Morning,L005
AT43631,S0051,2024-11-05,Sick,Night,L002
AT43632,S0383,2025-02-22,Leave,Afternoon,L001
AT43633,S0085,2024-10-16,Leave,Night,L003
AT43634,S0248,2024-06-01,Sick,Morning,L003
AT43635,S0045,2024-08-08,Absent,Morning,L001
AT43636,S0086,2024-08-23,Sick,Afternoon,L002
AT43637,S0333,2024-09-18,Leave,Morning,L003
AT43638,S0385,2024-06-10,Sick,Afternoon,L001
AT43639,S0031,2025-04-28,Present,Afternoon,L001
AT43640,S0337,2025-01-13,Present,Morning,L002
AT43641,S0485,2025-03-20,Leave,Night,L005
AT43642,S0038,2024-08-14,Absent,Afternoon,L001
AT43643,S0252,2024-07-18,Absent,Afternoon,L005
AT43644,S0198,2024-10-22,Absent,Afternoon,L003
AT43645,S0433,2024-09-30,Absent,Morning,L005
AT43646,S0176,2024-08-12,Sick,Afternoon,L002
AT43647,S0404,2024-06-01,Present,Morning,L004
AT43648,S0058,2025-01-07,Sick,Morning,L003
AT43649,S0379,2025-02-22,Sick,Afternoon,L001
AT43650,S0228,2024-10-10,Absent,Night,L002
AT43651,S0444,2024-10-21,Absent,Morning,L003
AT43652,S0018,2024-05-27,Absent,Night,L003
AT43653,S0233,2024-06-30,Absent,Night,L005
AT43654,S0176,2025-05-08,Leave,Morning,L004
AT43655,S0265,2025-02-10,Present,Night,L002
AT43656,S0240,2024-05-29,Present,Night,L003
AT43657,S0149,2024-11-30,Leave,Afternoon,L005
AT43658,S0204,2025-05-02,Absent,Morning,L005
AT43659,S0216,2024-06-04,Present,Afternoon,L004
AT43660,S0127,2024-08-19,Present,Afternoon,L002
AT43661,S0305,2025-03-11,Sick,Morning,L001
AT43662,S0120,2024-12-28,Absent,Night,L001
AT43663,S0433,2024-07-20,Present,Morning,L001
AT43664,S0076,2024-11-12,Absent,Morning,L001
AT43665,S0430,2025-05-17,Absent,Morning,L003
AT43666,S0011,2025-02-11,Leave,Afternoon,L004
AT43667,S0305,2024-12-02,Leave,Night,L003
AT43668,S0411,2024-09-05,Absent,Night,L003
AT43669,S0046,2024-06-30,Absent,Morning,L004
AT43670,S0486,2024-12-30,Absent,Afternoon,L005
AT43671,S0479,2025-05-06,Sick,Morning,L002
AT43672,S0285,2024-06-05,Absent,Morning,L005
AT43673,S0372,2024-12-22,Present,Afternoon,L005
AT43674,S0222,2025-02-21,Leave,Morning,L004
AT43675,S0421,2024-07-08,Present,Night,L001
AT43676,S0129,2025-02-14,Leave,Afternoon,L003
